MonitoringPoint,SerialNumber,TimeStamp,Date,Time,Pressure,Temperature,WaterLevel
39,R8979,03/07/2018 04.00,03/07/2018,04.00.00,1059.17,9.68,24.49
39,R8979,03/07/2018 05.00,03/07/2018,05.00.00,1058.99,9.69,24.57
39,R8979,03/07/2018 06.00,03/07/2018,06.00.00,1058.99,9.69,24.24
39,R8979,03/07/2018 07.00,03/07/2018,07.00.00,1058.82,9.69,24.19
39,R8979,03/07/2018 08.00,03/07/2018,08.00.00,1058.53,9.72,24.45
39,R8979,03/07/2018 09.00,03/07/2018,09.00.00,1058.53,9.73,25.15
39,R8979,03/07/2018 10.00,03/07/2018,10.00.00,1058.70,9.79,24.68
39,R8979,03/07/2018 11.00,03/07/2018,11.00.00,1058.70,9.82,24.88
39,R8979,03/07/2018 12.00,03/07/2018,12.00.00,1058.53,9.86,24.90
39,R8979,03/07/2018 13.00,03/07/2018,13.00.00,1058.53,9.92,24.90
39,R8979,03/07/2018 14.00,03/07/2018,14.00.00,1058.41,9.93,25.08
39,R8979,03/07/2018 15.00,03/07/2018,15.00.00,1058.23,9.96,25.36
39,R8979,03/07/2018 16.00,03/07/2018,16.00.00,1058.06,9.97,25.23
39,R8979,03/07/2018 17.00,03/07/2018,17.00.00,1058.06,9.98,25.23
39,R8979,03/07/2018 18.00,03/07/2018,18.00.00,1057.77,9.94,25.52
39,R8979,03/07/2018 19.00,03/07/2018,19.00.00,1057.94,9.89,25.64
39,R8979,03/07/2018 20.00,03/07/2018,20.00.00,1057.65,9.86,25.28
39,R8979,03/07/2018 21.00,03/07/2018,21.00.00,1057.18,9.82,25.13
39,R8979,03/07/2018 22.00,03/07/2018,22.00.00,1057.18,9.80,25.13
39,R8979,03/07/2018 23.00,03/07/2018,23.00.00,1056.89,9.79,25.27
39,R8979,04/07/2018 00.00,04/07/2018,00.00.00,1056.72,9.77,25.04
39,R8979,04/07/2018 01.00,04/07/2018,01.00.00,1056.54,9.75,24.92
39,R8979,04/07/2018 02.00,04/07/2018,02.00.00,1056.37,9.75,24.74
39,R8979,04/07/2018 03.00,04/07/2018,03.00.00,1056.08,9.75,24.95
39,R8979,04/07/2018 04.00,04/07/2018,04.00.00,1055.84,9.74,24.97
39,R8979,04/07/2018 05.00,04/07/2018,05.00.00,1055.38,9.75,24.70
39,R8979,04/07/2018 06.00,04/07/2018,06.00.00,1055.49,9.73,24.62
39,R8979,04/07/2018 07.00,04/07/2018,07.00.00,1055.67,9.74,24.54
39,R8979,04/07/2018 08.00,04/07/2018,08.00.00,1055.78,9.75,24.73
39,R8979,04/07/2018 09.00,04/07/2018,09.00.00,1055.84,9.78,24.67
39,R8979,04/07/2018 10.00,04/07/2018,10.00.00,1055.78,9.77,24.41
39,R8979,04/07/2018 11.00,04/07/2018,11.00.00,1055.67,9.80,24.54
39,R8979,04/07/2018 12.00,04/07/2018,12.00.00,1055.49,9.82,24.37
39,R8979,04/07/2018 13.00,04/07/2018,13.00.00,1055.49,9.86,24.94
39,R8979,04/07/2018 14.00,04/07/2018,14.00.00,1055.49,9.89,25.12
39,R8979,04/07/2018 15.00,04/07/2018,15.00.00,1055.38,9.87,25.38
39,R8979,04/07/2018 16.00,04/07/2018,16.00.00,1055.03,9.91,25.30
39,R8979,04/07/2018 17.00,04/07/2018,17.00.00,1054.73,9.87,25.18
39,R8979,04/07/2018 18.00,04/07/2018,18.00.00,1054.73,9.85,25.51
39,R8979,04/07/2018 19.00,04/07/2018,19.00.00,1054.44,9.86,25.39
39,R8979,04/07/2018 20.00,04/07/2018,20.00.00,1054.56,9.83,25.81
39,R8979,04/07/2018 21.00,04/07/2018,21.00.00,1053.98,9.80,25.30
39,R8979,04/07/2018 22.00,04/07/2018,22.00.00,1053.98,9.82,25.48
39,R8979,04/07/2018 23.00,04/07/2018,23.00.00,1053.68,9.80,25.38
39,R8979,05/07/2018 00.00,05/07/2018,00.00.00,1053.22,9.78,25.17
39,R8979,05/07/2018 01.00,05/07/2018,01.00.00,1052.93,9.78,25.13
39,R8979,05/07/2018 02.00,05/07/2018,02.00.00,1052.58,9.77,25.28
39,R8979,05/07/2018 03.00,05/07/2018,03.00.00,1052.75,9.76,25.38
39,R8979,05/07/2018 04.00,05/07/2018,04.00.00,1052.58,9.76,25.20
39,R8979,05/07/2018 05.00,05/07/2018,05.00.00,1052.28,9.75,25.03
39,R8979,05/07/2018 06.00,05/07/2018,06.00.00,1052.11,9.75,25.06
39,R8979,05/07/2018 07.00,05/07/2018,07.00.00,1052.17,9.75,24.99
39,R8979,05/07/2018 08.00,05/07/2018,08.00.00,1052.75,9.75,25.20
39,R8979,05/07/2018 09.00,05/07/2018,09.00.00,1052.75,9.77,25.08
39,R8979,05/07/2018 10.00,05/07/2018,10.00.00,1053.04,9.77,25.24
39,R8979,05/07/2018 11.00,05/07/2018,11.00.00,1052.93,9.78,24.95
39,R8979,05/07/2018 12.00,05/07/2018,12.00.00,1053.04,9.80,24.82
39,R8979,05/07/2018 13.00,05/07/2018,13.00.00,1053.39,9.81,25.17
39,R8979,05/07/2018 14.00,05/07/2018,14.00.00,1053.33,9.84,25.28
39,R8979,05/07/2018 15.00,05/07/2018,15.00.00,1053.51,9.84,25.46
39,R8979,05/07/2018 16.00,05/07/2018,16.00.00,1053.51,9.83,25.41
39,R8979,05/07/2018 17.00,05/07/2018,17.00.00,1053.68,9.83,25.71
39,R8979,05/07/2018 18.00,05/07/2018,18.00.00,1053.39,9.81,25.77
39,R8979,05/07/2018 19.00,05/07/2018,19.00.00,1052.93,9.82,25.43
39,R8979,05/07/2018 20.00,05/07/2018,20.00.00,1053.22,9.79,25.34
39,R8979,05/07/2018 21.00,05/07/2018,21.00.00,1053.22,9.78,25.29
39,R8979,05/07/2018 22.00,05/07/2018,22.00.00,1053.10,9.78,25.23
39,R8979,05/07/2018 23.00,05/07/2018,23.00.00,1053.22,9.78,25.47
39,R8979,06/07/2018 00.00,06/07/2018,00.00.00,1053.04,9.77,25.37
39,R8979,06/07/2018 01.00,06/07/2018,01.00.00,1053.22,9.75,25.42
39,R8979,06/07/2018 02.00,06/07/2018,02.00.00,1053.51,9.75,25.21
39,R8979,06/07/2018 03.00,06/07/2018,03.00.00,1053.51,9.77,25.13
39,R8979,06/07/2018 04.00,06/07/2018,04.00.00,1053.98,9.76,25.48
39,R8979,06/07/2018 05.00,06/07/2018,05.00.00,1054.27,9.75,25.27
39,R8979,06/07/2018 06.00,06/07/2018,06.00.00,1054.56,9.75,25.06
39,R8979,06/07/2018 07.00,06/07/2018,07.00.00,1054.91,9.77,24.98
39,R8979,06/07/2018 08.00,06/07/2018,08.00.00,1055.32,9.79,24.64
39,R8979,06/07/2018 09.00,06/07/2018,09.00.00,1055.78,9.82,24.73
39,R8979,06/07/2018 10.00,06/07/2018,10.00.00,1056.37,9.86,25.12
39,R8979,06/07/2018 11.00,06/07/2018,11.00.00,1056.60,9.89,25.05
39,R8979,06/07/2018 12.00,06/07/2018,12.00.00,1056.89,9.94,25.09
39,R8979,06/07/2018 13.00,06/07/2018,13.00.00,1057.65,9.98,25.45
39,R8979,06/07/2018 14.00,06/07/2018,14.00.00,1057.94,9.98,25.44
39,R8979,06/07/2018 15.00,06/07/2018,15.00.00,1058.70,10.01,25.63
39,R8979,06/07/2018 16.00,06/07/2018,16.00.00,1058.88,9.98,25.75
39,R8979,06/07/2018 17.00,06/07/2018,17.00.00,1058.99,9.94,25.87
39,R8979,06/07/2018 18.00,06/07/2018,18.00.00,1058.88,9.95,25.43
39,R8979,06/07/2018 19.00,06/07/2018,19.00.00,1058.70,9.91,25.70
39,R8979,06/07/2018 20.00,06/07/2018,20.00.00,1058.88,9.86,25.38
39,R8979,06/07/2018 21.00,06/07/2018,21.00.00,1058.88,9.85,25.08
39,R8979,06/07/2018 22.00,06/07/2018,22.00.00,1059.46,9.83,25.33
39,R8979,06/07/2018 23.00,06/07/2018,23.00.00,1059.46,9.79,25.21
39,R8979,07/07/2018 00.00,07/07/2018,00.00.00,1059.63,9.79,25.21
39,R8979,07/07/2018 01.00,07/07/2018,01.00.00,1059.28,9.77,24.98
39,R8979,07/07/2018 02.00,07/07/2018,02.00.00,1059.46,9.77,24.91
39,R8979,07/07/2018 03.00,07/07/2018,03.00.00,1059.63,9.77,25.13
39,R8979,07/07/2018 04.00,07/07/2018,04.00.00,1059.46,9.75,24.83
39,R8979,07/07/2018 05.00,07/07/2018,05.00.00,1059.58,9.75,24.90
39,R8979,07/07/2018 06.00,07/07/2018,06.00.00,1059.58,9.75,24.65
39,R8979,07/07/2018 07.00,07/07/2018,07.00.00,1059.75,9.75,24.83
39,R8979,07/07/2018 08.00,07/07/2018,08.00.00,1059.93,9.77,24.35
39,R8979,07/07/2018 09.00,07/07/2018,09.00.00,1060.51,9.81,24.81
39,R8979,07/07/2018 10.00,07/07/2018,10.00.00,1060.57,9.87,24.67
39,R8979,07/07/2018 11.00,07/07/2018,11.00.00,1060.86,9.89,24.76
39,R8979,07/07/2018 12.00,07/07/2018,12.00.00,1061.44,9.97,25.09
39,R8979,07/07/2018 13.00,07/07/2018,13.00.00,1062.03,10.02,25.38
39,R8979,07/07/2018 14.00,07/07/2018,14.00.00,1062.38,10.05,25.23
39,R8979,07/07/2018 15.00,07/07/2018,15.00.00,1062.78,10.06,25.51
39,R8979,07/07/2018 16.00,07/07/2018,16.00.00,1062.96,10.04,25.31
39,R8979,07/07/2018 17.00,07/07/2018,17.00.00,1063.25,10.08,25.78
39,R8979,07/07/2018 18.00,07/07/2018,18.00.00,1063.25,10.03,25.60
39,R8979,07/07/2018 19.00,07/07/2018,19.00.00,1063.54,10.02,25.79
39,R8979,07/07/2018 20.00,07/07/2018,20.00.00,1063.54,9.95,25.37
39,R8979,07/07/2018 21.00,07/07/2018,21.00.00,1063.89,9.92,25.52
39,R8979,07/07/2018 22.00,07/07/2018,22.00.00,1063.83,9.88,25.33
39,R8979,07/07/2018 23.00,07/07/2018,23.00.00,1064.01,9.83,25.18
39,R8979,08/07/2018 00.00,08/07/2018,00.00.00,1063.89,9.82,25.02
39,R8979,08/07/2018 01.00,08/07/2018,01.00.00,1063.60,9.78,24.68
39,R8979,08/07/2018 02.00,08/07/2018,02.00.00,1063.54,9.77,24.49
39,R8979,08/07/2018 03.00,08/07/2018,03.00.00,1063.54,9.75,24.54
39,R8979,08/07/2018 04.00,08/07/2018,04.00.00,1063.60,9.74,24.55
39,R8979,08/07/2018 05.00,08/07/2018,05.00.00,1063.72,9.75,24.34
39,R8979,08/07/2018 06.00,08/07/2018,06.00.00,1064.07,9.75,24.12
39,R8979,08/07/2018 07.00,08/07/2018,07.00.00,1064.48,9.76,24.18
39,R8979,08/07/2018 08.00,08/07/2018,08.00.00,1064.65,9.77,24.13
39,R8979,08/07/2018 09.00,08/07/2018,09.00.00,1064.65,9.82,24.35
39,R8979,08/07/2018 10.00,08/07/2018,10.00.00,1064.94,9.89,24.64
39,R8979,08/07/2018 11.00,08/07/2018,11.00.00,1064.94,9.92,24.77
39,R8979,08/07/2018 12.00,08/07/2018,12.00.00,1065.12,9.99,25.19
39,R8979,08/07/2018 13.00,08/07/2018,13.00.00,1065.23,10.06,25.31
39,R8979,08/07/2018 14.00,08/07/2018,14.00.00,1065.41,10.07,25.56
39,R8979,08/07/2018 15.00,08/07/2018,15.00.00,1065.41,10.09,25.56
39,R8979,08/07/2018 16.00,08/07/2018,16.00.00,1065.53,10.07,25.80
39,R8979,08/07/2018 17.00,08/07/2018,17.00.00,1065.23,10.06,25.76
39,R8979,08/07/2018 18.00,08/07/2018,18.00.00,1065.12,10.02,25.82
39,R8979,08/07/2018 19.00,08/07/2018,19.00.00,1064.65,10.00,25.78
39,R8979,08/07/2018 20.00,08/07/2018,20.00.00,1064.36,10.00,25.48
39,R8979,08/07/2018 21.00,08/07/2018,21.00.00,1064.01,9.93,25.26
39,R8979,08/07/2018 22.00,08/07/2018,22.00.00,1063.43,9.89,25.43
39,R8979,08/07/2018 23.00,08/07/2018,23.00.00,1062.84,9.87,25.34
39,R8979,09/07/2018 00.00,09/07/2018,00.00.00,1062.49,9.87,25.24
39,R8979,09/07/2018 01.00,09/07/2018,01.00.00,1062.20,9.86,25.33
39,R8979,09/07/2018 02.00,09/07/2018,02.00.00,1061.73,9.89,25.18
39,R8979,09/07/2018 03.00,09/07/2018,03.00.00,1061.62,9.89,25.12
39,R8979,09/07/2018 04.00,09/07/2018,04.00.00,1061.62,9.85,25.32
39,R8979,09/07/2018 05.00,09/07/2018,05.00.00,1061.27,9.84,25.02
39,R8979,09/07/2018 06.00,09/07/2018,06.00.00,1061.09,9.84,25.22
39,R8979,09/07/2018 07.00,09/07/2018,07.00.00,1060.57,9.85,25.02
39,R8979,09/07/2018 08.00,09/07/2018,08.00.00,1060.10,9.87,24.93
39,R8979,09/07/2018 09.00,09/07/2018,09.00.00,1060.04,9.88,25.17
39,R8979,09/07/2018 10.00,09/07/2018,10.00.00,1059.17,9.89,24.92
39,R8979,09/07/2018 11.00,09/07/2018,11.00.00,1059.17,9.91,25.29
39,R8979,09/07/2018 12.00,09/07/2018,12.00.00,1058.70,9.96,25.00
39,R8979,09/07/2018 13.00,09/07/2018,13.00.00,1058.53,10.01,25.45
39,R8979,09/07/2018 14.00,09/07/2018,14.00.00,1058.41,10.08,25.58
39,R8979,09/07/2018 15.00,09/07/2018,15.00.00,1058.41,10.09,25.83
39,R8979,09/07/2018 16.00,09/07/2018,16.00.00,1057.94,10.09,25.87
39,R8979,09/07/2018 17.00,09/07/2018,17.00.00,1057.48,10.07,26.23
39,R8979,09/07/2018 18.00,09/07/2018,18.00.00,1057.01,10.06,26.33
39,R8979,09/07/2018 19.00,09/07/2018,19.00.00,1056.72,10.02,25.84
39,R8979,09/07/2018 20.00,09/07/2018,20.00.00,1056.43,9.98,25.55
39,R8979,09/07/2018 21.00,09/07/2018,21.00.00,1056.43,9.94,25.63
39,R8979,09/07/2018 22.00,09/07/2018,22.00.00,1056.60,9.91,25.55
39,R8979,09/07/2018 23.00,09/07/2018,23.00.00,1056.54,9.89,25.24
39,R8979,10/07/2018 00.00,10/07/2018,00.00.00,1056.72,9.87,25.54
39,R8979,10/07/2018 01.00,10/07/2018,01.00.00,1056.89,9.85,25.14
39,R8979,10/07/2018 02.00,10/07/2018,02.00.00,1057.30,9.84,25.18
39,R8979,10/07/2018 03.00,10/07/2018,03.00.00,1057.18,9.82,24.81
39,R8979,10/07/2018 04.00,10/07/2018,04.00.00,1057.48,9.84,24.85
39,R8979,10/07/2018 05.00,10/07/2018,05.00.00,1057.94,9.86,25.02
39,R8979,10/07/2018 06.00,10/07/2018,06.00.00,1058.53,9.86,25.03
39,R8979,10/07/2018 07.00,10/07/2018,07.00.00,1058.53,9.89,24.73
39,R8979,10/07/2018 08.00,10/07/2018,08.00.00,1059.17,9.92,25.22
39,R8979,10/07/2018 09.00,10/07/2018,09.00.00,1059.75,9.98,25.35
39,R8979,10/07/2018 10.00,10/07/2018,10.00.00,1059.75,10.01,25.63
39,R8979,10/07/2018 11.00,10/07/2018,11.00.00,1060.22,10.09,25.69
39,R8979,10/07/2018 12.00,10/07/2018,12.00.00,1060.80,10.15,25.98
39,R8979,10/07/2018 13.00,10/07/2018,13.00.00,1061.15,10.23,25.70
39,R8979,10/07/2018 14.00,10/07/2018,14.00.00,1061.73,10.20,26.21
39,R8979,10/07/2018 15.00,10/07/2018,15.00.00,1062.20,10.18,26.05
39,R8979,10/07/2018 16.00,10/07/2018,16.00.00,1062.49,10.21,25.89
39,R8979,10/07/2018 17.00,10/07/2018,17.00.00,1062.32,10.13,25.97
39,R8979,10/07/2018 18.00,10/07/2018,18.00.00,1062.78,10.18,26.43
39,R8979,10/07/2018 19.00,10/07/2018,19.00.00,1062.96,10.13,26.46
39,R8979,10/07/2018 20.00,10/07/2018,20.00.00,1063.13,10.11,26.26
39,R8979,10/07/2018 21.00,10/07/2018,21.00.00,1063.25,10.03,26.00
39,R8979,10/07/2018 22.00,10/07/2018,22.00.00,1063.25,9.98,25.80
39,R8979,10/07/2018 23.00,10/07/2018,23.00.00,1063.31,9.94,25.73
39,R8979,11/07/2018 00.00,11/07/2018,00.00.00,1063.08,9.88,25.65
39,R8979,11/07/2018 01.00,11/07/2018,01.00.00,1062.38,9.87,25.25
39,R8979,11/07/2018 02.00,11/07/2018,02.00.00,1062.03,9.84,25.03
39,R8979,11/07/2018 03.00,11/07/2018,03.00.00,1061.73,9.84,24.66
39,R8979,11/07/2018 04.00,11/07/2018,04.00.00,1061.73,9.83,24.91
39,R8979,11/07/2018 05.00,11/07/2018,05.00.00,1061.73,9.84,24.81
39,R8979,11/07/2018 06.00,11/07/2018,06.00.00,1061.62,9.85,24.69
39,R8979,11/07/2018 07.00,11/07/2018,07.00.00,1061.85,9.86,25.05
39,R8979,11/07/2018 08.00,11/07/2018,08.00.00,1061.73,9.91,24.88
39,R8979,11/07/2018 09.00,11/07/2018,09.00.00,1061.62,9.98,24.97
39,R8979,11/07/2018 10.00,11/07/2018,10.00.00,1061.62,10.09,25.52
39,R8979,11/07/2018 11.00,11/07/2018,11.00.00,1061.44,10.14,26.04
39,R8979,11/07/2018 12.00,11/07/2018,12.00.00,1061.27,10.21,26.07
39,R8979,11/07/2018 13.00,11/07/2018,13.00.00,1061.09,10.18,26.39
39,R8979,11/07/2018 14.00,11/07/2018,14.00.00,1060.80,10.25,25.90
39,R8979,11/07/2018 15.00,11/07/2018,15.00.00,1060.68,10.27,26.36
39,R8979,11/07/2018 16.00,11/07/2018,16.00.00,1060.22,10.26,26.02
39,R8979,11/07/2018 17.00,11/07/2018,17.00.00,1060.33,10.30,26.13
39,R8979,11/07/2018 18.00,11/07/2018,18.00.00,1060.33,10.29,26.58
39,R8979,11/07/2018 19.00,11/07/2018,19.00.00,1060.39,10.29,26.39
39,R8979,11/07/2018 20.00,11/07/2018,20.00.00,1060.51,10.21,26.51
39,R8979,11/07/2018 21.00,11/07/2018,21.00.00,1060.68,10.15,26.56
39,R8979,11/07/2018 22.00,11/07/2018,22.00.00,1060.68,10.10,26.31
39,R8979,11/07/2018 23.00,11/07/2018,23.00.00,1060.51,10.07,25.96
39,R8979,12/07/2018 00.00,12/07/2018,00.00.00,1060.39,10.01,26.02
39,R8979,12/07/2018 01.00,12/07/2018,01.00.00,1059.93,9.95,25.75
39,R8979,12/07/2018 02.00,12/07/2018,02.00.00,1059.81,9.94,25.63
39,R8979,12/07/2018 03.00,12/07/2018,03.00.00,1059.17,9.89,25.12
39,R8979,12/07/2018 04.00,12/07/2018,04.00.00,1058.99,9.86,25.07
39,R8979,12/07/2018 05.00,12/07/2018,05.00.00,1058.53,9.83,24.73
39,R8979,12/07/2018 06.00,12/07/2018,06.00.00,1058.53,9.84,24.48
39,R8979,12/07/2018 07.00,12/07/2018,07.00.00,1058.82,9.88,24.64
39,R8979,12/07/2018 08.00,12/07/2018,08.00.00,1058.88,9.94,24.55
39,R8979,12/07/2018 09.00,12/07/2018,09.00.00,1059.17,9.99,24.89
39,R8979,12/07/2018 10.00,12/07/2018,10.00.00,1059.28,10.12,25.41
39,R8979,12/07/2018 11.00,12/07/2018,11.00.00,1059.46,10.19,25.68
39,R8979,12/07/2018 12.00,12/07/2018,12.00.00,1059.75,10.35,26.93
39,R8979,12/07/2018 13.00,12/07/2018,13.00.00,1059.75,10.47,26.38
39,R8979,12/07/2018 14.00,12/07/2018,14.00.00,1059.93,10.47,26.65
39,R8979,12/07/2018 15.00,12/07/2018,15.00.00,1059.63,10.61,27.06
39,R8979,12/07/2018 16.00,12/07/2018,16.00.00,1059.75,10.69,27.13
39,R8979,12/07/2018 17.00,12/07/2018,17.00.00,1060.22,10.63,27.34
39,R8979,12/07/2018 18.00,12/07/2018,18.00.00,1060.51,10.59,27.68
39,R8979,12/07/2018 19.00,12/07/2018,19.00.00,1060.68,10.53,27.76
39,R8979,12/07/2018 20.00,12/07/2018,20.00.00,1060.80,10.45,27.43
39,R8979,12/07/2018 21.00,12/07/2018,21.00.00,1061.27,10.38,27.59
39,R8979,12/07/2018 22.00,12/07/2018,22.00.00,1061.56,10.29,27.51
39,R8979,12/07/2018 23.00,12/07/2018,23.00.00,1061.27,10.21,27.09
39,R8979,13/07/2018 00.00,13/07/2018,00.00.00,1060.80,10.12,26.68
39,R8979,13/07/2018 01.00,13/07/2018,01.00.00,1060.80,10.07,26.68
39,R8979,13/07/2018 02.00,13/07/2018,02.00.00,1060.68,10.03,26.13
39,R8979,13/07/2018 03.00,13/07/2018,03.00.00,1060.39,10.00,26.14
39,R8979,13/07/2018 04.00,13/07/2018,04.00.00,1060.51,10.01,26.01
39,R8979,13/07/2018 05.00,13/07/2018,05.00.00,1060.51,9.98,25.88
39,R8979,13/07/2018 06.00,13/07/2018,06.00.00,1060.39,9.99,25.47
39,R8979,13/07/2018 07.00,13/07/2018,07.00.00,1060.51,10.00,25.33
39,R8979,13/07/2018 08.00,13/07/2018,08.00.00,1061.15,10.05,25.65
39,R8979,13/07/2018 09.00,13/07/2018,09.00.00,1061.44,10.12,25.74
39,R8979,13/07/2018 10.00,13/07/2018,10.00.00,1061.73,10.21,26.21
39,R8979,13/07/2018 11.00,13/07/2018,11.00.00,1062.20,10.29,26.30
39,R8979,13/07/2018 12.00,13/07/2018,12.00.00,1062.67,10.38,26.84
39,R8979,13/07/2018 13.00,13/07/2018,13.00.00,1062.67,10.47,26.52
39,R8979,13/07/2018 14.00,13/07/2018,14.00.00,1062.84,10.52,26.94
39,R8979,13/07/2018 15.00,13/07/2018,15.00.00,1063.25,10.51,27.03
39,R8979,13/07/2018 16.00,13/07/2018,16.00.00,1063.43,10.50,27.15
39,R8979,13/07/2018 17.00,13/07/2018,17.00.00,1063.43,10.48,27.48
39,R8979,13/07/2018 18.00,13/07/2018,18.00.00,1063.25,10.38,27.25
39,R8979,13/07/2018 19.00,13/07/2018,19.00.00,1062.78,10.31,27.03
39,R8979,13/07/2018 20.00,13/07/2018,20.00.00,1062.78,10.31,26.91
39,R8979,13/07/2018 21.00,13/07/2018,21.00.00,1062.78,10.25,26.53
39,R8979,13/07/2018 22.00,13/07/2018,22.00.00,1062.96,10.19,26.53
39,R8979,13/07/2018 23.00,13/07/2018,23.00.00,1062.84,10.17,26.59
39,R8979,14/07/2018 00.00,14/07/2018,00.00.00,1062.78,10.13,26.41
39,R8979,14/07/2018 01.00,14/07/2018,01.00.00,1062.49,10.12,26.44
39,R8979,14/07/2018 02.00,14/07/2018,02.00.00,1062.20,10.11,26.08
39,R8979,14/07/2018 03.00,14/07/2018,03.00.00,1062.03,10.11,26.10
39,R8979,14/07/2018 04.00,14/07/2018,04.00.00,1061.91,10.10,26.11
39,R8979,14/07/2018 05.00,14/07/2018,05.00.00,1061.62,10.09,25.82
39,R8979,14/07/2018 06.00,14/07/2018,06.00.00,1061.62,10.09,25.99
39,R8979,14/07/2018 07.00,14/07/2018,07.00.00,1061.91,10.11,25.78
39,R8979,14/07/2018 08.00,14/07/2018,08.00.00,1061.91,10.10,25.86
39,R8979,14/07/2018 09.00,14/07/2018,09.00.00,1062.38,10.15,26.08
39,R8979,14/07/2018 10.00,14/07/2018,10.00.00,1062.49,10.12,25.87
39,R8979,14/07/2018 11.00,14/07/2018,11.00.00,1062.67,10.18,26.04
39,R8979,14/07/2018 12.00,14/07/2018,12.00.00,1062.67,10.23,25.89
39,R8979,14/07/2018 13.00,14/07/2018,13.00.00,1062.67,10.29,26.32
39,R8979,14/07/2018 14.00,14/07/2018,14.00.00,1062.78,10.41,26.68
39,R8979,14/07/2018 15.00,14/07/2018,15.00.00,1062.84,10.52,26.69
39,R8979,14/07/2018 16.00,14/07/2018,16.00.00,1062.67,10.45,27.09
39,R8979,14/07/2018 17.00,14/07/2018,17.00.00,1062.67,10.50,26.89
39,R8979,14/07/2018 18.00,14/07/2018,18.00.00,1062.38,10.41,27.05
39,R8979,14/07/2018 19.00,14/07/2018,19.00.00,1062.20,10.36,27.08
39,R8979,14/07/2018 20.00,14/07/2018,20.00.00,1062.20,10.35,26.95
39,R8979,14/07/2018 21.00,14/07/2018,21.00.00,1062.08,10.29,26.83
39,R8979,14/07/2018 22.00,14/07/2018,22.00.00,1061.91,10.25,26.61
39,R8979,14/07/2018 23.00,14/07/2018,23.00.00,1061.73,10.15,26.36
39,R8979,15/07/2018 00.00,15/07/2018,00.00.00,1061.44,10.18,26.32
39,R8979,15/07/2018 01.00,15/07/2018,01.00.00,1061.44,10.15,26.19
39,R8979,15/07/2018 02.00,15/07/2018,02.00.00,1061.33,10.17,26.33
39,R8979,15/07/2018 03.00,15/07/2018,03.00.00,1061.27,10.12,26.34
39,R8979,15/07/2018 04.00,15/07/2018,04.00.00,1061.09,10.13,26.09
39,R8979,15/07/2018 05.00,15/07/2018,05.00.00,1061.15,10.13,26.15
39,R8979,15/07/2018 06.00,15/07/2018,06.00.00,1060.98,10.11,25.93
39,R8979,15/07/2018 07.00,15/07/2018,07.00.00,1061.15,10.13,25.85
39,R8979,15/07/2018 08.00,15/07/2018,08.00.00,1061.27,10.11,25.72
39,R8979,15/07/2018 09.00,15/07/2018,09.00.00,1061.27,10.20,25.52
39,R8979,15/07/2018 10.00,15/07/2018,10.00.00,1061.73,10.32,26.16
39,R8979,15/07/2018 11.00,15/07/2018,11.00.00,1062.03,10.44,26.58
39,R8979,15/07/2018 12.00,15/07/2018,12.00.00,1062.03,10.59,26.58
39,R8979,15/07/2018 13.00,15/07/2018,13.00.00,1062.49,10.74,27.22
39,R8979,15/07/2018 14.00,15/07/2018,14.00.00,1063.13,10.92,27.81
39,R8979,15/07/2018 15.00,15/07/2018,15.00.00,1062.49,10.90,27.34
39,R8979,15/07/2018 16.00,15/07/2018,16.00.00,1062.38,10.79,27.43
39,R8979,15/07/2018 17.00,15/07/2018,17.00.00,1062.67,10.83,27.84
39,R8979,15/07/2018 18.00,15/07/2018,18.00.00,1061.91,10.76,27.51
39,R8979,15/07/2018 19.00,15/07/2018,19.00.00,1062.03,10.68,27.85
39,R8979,15/07/2018 20.00,15/07/2018,20.00.00,1061.73,10.53,27.31
39,R8979,15/07/2018 21.00,15/07/2018,21.00.00,1062.49,10.44,27.94
39,R8979,15/07/2018 22.00,15/07/2018,22.00.00,1061.91,10.41,27.41
39,R8979,15/07/2018 23.00,15/07/2018,23.00.00,1061.44,10.26,26.57
39,R8979,16/07/2018 00.00,16/07/2018,00.00.00,1061.44,10.17,26.32
39,R8979,16/07/2018 01.00,16/07/2018,01.00.00,1060.86,10.09,25.93
39,R8979,16/07/2018 02.00,16/07/2018,02.00.00,1060.68,10.03,25.68
39,R8979,16/07/2018 03.00,16/07/2018,03.00.00,1060.04,9.98,25.29
39,R8979,16/07/2018 04.00,16/07/2018,04.00.00,1059.75,9.95,25.13
39,R8979,16/07/2018 05.00,16/07/2018,05.00.00,1059.63,9.92,24.96
39,R8979,16/07/2018 06.00,16/07/2018,06.00.00,1059.28,9.92,24.41
39,R8979,16/07/2018 07.00,16/07/2018,07.00.00,1059.63,9.98,24.58
39,R8979,16/07/2018 08.00,16/07/2018,08.00.00,1059.75,10.04,24.63
39,R8979,16/07/2018 09.00,16/07/2018,09.00.00,1060.10,10.19,25.33
39,R8979,16/07/2018 10.00,16/07/2018,10.00.00,1060.22,10.29,25.89
39,R8979,16/07/2018 11.00,16/07/2018,11.00.00,1060.22,10.47,26.14
39,R8979,16/07/2018 12.00,16/07/2018,12.00.00,1060.22,10.61,26.57
39,R8979,16/07/2018 13.00,16/07/2018,13.00.00,1060.04,10.92,26.84
39,R8979,16/07/2018 14.00,16/07/2018,14.00.00,1059.93,10.93,27.60
39,R8979,16/07/2018 15.00,16/07/2018,15.00.00,1059.17,10.97,26.97
